month,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_demo_updates,total_bio_updates,demo_update_ratio,bio_update_ratio
2025-10-01,Jharkhand,Hazaribagh,766,447,2,585.0,4334.0,1495.0,1649.0,1215,4919.0,3144.0,4.048559670781893,2.5876543209876544
2025-10-01,Jharkhand,Jamtara,650,308,5,200.0,3598.0,869.0,1097.0,963,3798.0,1966.0,3.94392523364486,2.0415368639667704
2025-10-01,Jharkhand,Khunti,256,158,7,158.0,2234.0,822.0,1445.0,421,2392.0,2267.0,5.681710213776722,5.38479809976247
2025-10-01,Jharkhand,Kodarma,42,27,0,25.0,338.0,42.0,201.0,69,363.0,243.0,5.260869565217392,3.5217391304347827
2025-10-01,Jharkhand,Koderma,350,235,8,199.0,1539.0,669.0,791.0,593,1738.0,1460.0,2.930860033726813,2.4620573355817874
2025-10-01,Jharkhand,Latehar,202,103,5,238.0,2516.0,1104.0,860.0,310,2754.0,1964.0,8.883870967741936,6.335483870967742
2025-10-01,Jharkhand,Lohardaga,220,126,6,143.0,1265.0,645.0,974.0,352,1408.0,1619.0,4.0,4.599431818181818
2025-10-01,Jharkhand,Pakaur,29,7,0,30.0,361.0,23.0,35.0,36,391.0,58.0,10.86111111111111,1.6111111111111112
2025-10-01,Jharkhand,Pakur,229,106,1,336.0,4540.0,582.0,471.0,336,4876.0,1053.0,14.511904761904763,3.1339285714285716
2025-10-01,Jharkhand,Palamau,21,8,0,15.0,327.0,32.0,96.0,29,342.0,128.0,11.793103448275861,4.413793103448276
2025-10-01,Jharkhand,Palamu,984,295,4,781.0,6917.0,2668.0,2014.0,1283,7698.0,4682.0,6.0,3.6492595479345287
2025-10-01,Jharkhand,Pashchimi Singhbhum,69,50,0,30.0,1344.0,117.0,443.0,119,1374.0,560.0,11.546218487394958,4.705882352941177
2025-10-01,Jharkhand,Purbi Singhbhum,209,36,0,10.0,635.0,86.0,689.0,245,645.0,775.0,2.63265306122449,3.163265306122449
2025-10-01,Jharkhand,Ramgarh,391,223,1,237.0,2553.0,736.0,1026.0,615,2790.0,1762.0,4.536585365853658,2.8650406504065042
2025-10-01,Jharkhand,Ranchi,1394,687,26,764.0,7211.0,2808.0,4148.0,2107,7975.0,6956.0,3.78500237304224,3.301376364499288
2025-10-01,Jharkhand,Sahebganj,591,402,1,584.0,7394.0,1716.0,1328.0,994,7978.0,3044.0,8.0261569416499,3.062374245472837
2025-10-01,Jharkhand,Sahibganj,52,35,0,15.0,228.0,71.0,111.0,87,243.0,182.0,2.793103448275862,2.0919540229885056
2025-10-01,Jharkhand,Seraikela-Kharsawan,444,189,19,239.0,3110.0,1463.0,1699.0,652,3349.0,3162.0,5.136503067484663,4.8496932515337425
2025-10-01,Jharkhand,Seraikela-kharsawan,103,53,0,23.0,728.0,94.0,561.0,156,751.0,655.0,4.814102564102564,4.198717948717949
2025-10-01,Jharkhand,Simdega,286,97,0,190.0,2408.0,783.0,1561.0,383,2598.0,2344.0,6.783289817232376,6.120104438642298
2025-10-01,Jharkhand,West Singhbhum,811,503,8,533.0,6779.0,2275.0,3658.0,1322,7312.0,5933.0,5.531013615733737,4.487897125567322
2025-10-01,Karnataka,Bagalkot,1080,189,7,1221.0,4414.0,2451.0,2618.0,1276,5635.0,5069.0,4.41614420062696,3.9725705329153604
2025-10-01,Karnataka,Bagalkot *,51,6,0,32.0,203.0,27.0,148.0,57,235.0,175.0,4.12280701754386,3.0701754385964914
2025-10-01,Karnataka,Ballari,425,52,6,295.0,1394.0,1324.0,800.0,483,1689.0,2124.0,3.4968944099378882,4.39751552795031
2025-10-01,Karnataka,Bangalore,1218,318,2,535.0,7550.0,3280.0,9244.0,1538,8085.0,12524.0,5.256827048114435,8.143042912873861
2025-10-01,Karnataka,Bangalore Rural,413,52,31,379.0,3078.0,1119.0,1358.0,496,3457.0,2477.0,6.969758064516129,4.993951612903226
2025-10-01,Karnataka,Belagavi,1387,134,30,921.0,4242.0,3200.0,1373.0,1551,5163.0,4573.0,3.3288201160541586,2.9484203739522887
2025-10-01,Karnataka,Belgaum,1127,186,1,1026.0,6836.0,2957.0,4901.0,1314,7862.0,7858.0,5.983257229832573,5.980213089802131
2025-10-01,Karnataka,Bellary,645,130,0,455.0,3322.0,1727.0,3630.0,775,3777.0,5357.0,4.873548387096775,6.912258064516129
2025-10-01,Karnataka,Bengaluru,2486,849,413,2839.0,20811.0,8060.0,7953.0,3748,23650.0,16013.0,6.310032017075773,4.2724119530416225
2025-10-01,Karnataka,Bengaluru Rural,1,0,0,2.0,11.0,0.0,2.0,1,13.0,2.0,13.0,2.0
2025-10-01,Karnataka,Bengaluru South,2,27,0,68.0,567.0,3.0,21.0,29,635.0,24.0,21.896551724137932,0.8275862068965517
2025-10-01,Karnataka,Bidar,790,155,8,656.0,3831.0,3033.0,3161.0,953,4487.0,6194.0,4.708289611752361,6.499475341028331
2025-10-01,Karnataka,Bijapur,592,190,2,385.0,3243.0,1276.0,2226.0,784,3628.0,3502.0,4.627551020408164,4.466836734693878
2025-10-01,Karnataka,Chamarajanagar,55,5,0,19.0,191.0,36.0,159.0,60,210.0,195.0,3.5,3.25
2025-10-01,Karnataka,Chamarajanagar *,8,0,0,0.0,3.0,2.0,14.0,8,3.0,16.0,0.375,2.0
2025-10-01,Karnataka,Chamrajanagar,442,49,6,255.0,1636.0,985.0,868.0,497,1891.0,1853.0,3.8048289738430583,3.728370221327968
2025-10-01,Karnataka,Chamrajnagar,75,4,0,25.0,293.0,54.0,233.0,79,318.0,287.0,4.025316455696203,3.632911392405063
2025-10-01,Karnataka,Chickmagalur,226,25,0,147.0,1509.0,513.0,1145.0,251,1656.0,1658.0,6.597609561752988,6.605577689243028
2025-10-01,Karnataka,Chikkaballapur,594,68,0,394.0,2840.0,1142.0,1377.0,662,3234.0,2519.0,4.885196374622357,3.805135951661631
2025-10-01,Karnataka,Chikkamagaluru,207,19,9,155.0,958.0,606.0,348.0,235,1113.0,954.0,4.736170212765957,4.059574468085106
2025-10-01,Karnataka,Chikmagalur,32,2,0,11.0,133.0,17.0,109.0,34,144.0,126.0,4.235294117647059,3.7058823529411766
2025-10-01,Karnataka,Chitradurga,804,74,15,538.0,3874.0,1949.0,2222.0,893,4412.0,4171.0,4.940649496080627,4.67077267637178
2025-10-01,Karnataka,Dakshina Kannada,1262,152,42,1158.0,6014.0,2783.0,2711.0,1456,7172.0,5494.0,4.925824175824176,3.7733516483516483
2025-10-01,Karnataka,Davanagere,68,16,0,30.0,489.0,61.0,681.0,84,519.0,742.0,6.178571428571429,8.833333333333334
2025-10-01,Karnataka,Davangere,738,92,7,541.0,2872.0,2231.0,3262.0,837,3413.0,5493.0,4.077658303464755,6.562724014336918
2025-10-01,Karnataka,Dharwad,986,104,7,659.0,3598.0,2528.0,2853.0,1097,4257.0,5381.0,3.8805834092980858,4.905195989061076
2025-10-01,Karnataka,Gadag,591,53,1,571.0,2421.0,1301.0,1458.0,645,2992.0,2759.0,4.63875968992248,4.2775193798449616
2025-10-01,Karnataka,Gadag *,16,0,0,23.0,121.0,25.0,125.0,16,144.0,150.0,9.0,9.375
2025-10-01,Karnataka,Gulbarga,741,145,0,373.0,3310.0,1518.0,3487.0,886,3683.0,5005.0,4.156884875846501,5.648984198645598
2025-10-01,Karnataka,Hasan,180,10,0,93.0,1514.0,186.0,814.0,190,1607.0,1000.0,8.457894736842105,5.2631578947368425
2025-10-01,Karnataka,Hassan,462,29,2,496.0,2935.0,1536.0,1277.0,493,3431.0,2813.0,6.959432048681542,5.705882352941177
2025-10-01,Karnataka,Haveri,730,52,10,717.0,3465.0,1705.0,1971.0,792,4182.0,3676.0,5.28030303030303,4.641414141414141
2025-10-01,Karnataka,Haveri *,23,1,0,16.0,96.0,31.0,123.0,24,112.0,154.0,4.666666666666667,6.416666666666667
2025-10-01,Karnataka,Kalaburagi,726,92,4,586.0,2771.0,2778.0,1494.0,822,3357.0,4272.0,4.083941605839416,5.197080291970803
2025-10-01,Karnataka,Kodagu,230,27,9,205.0,1652.0,470.0,627.0,266,1857.0,1097.0,6.981203007518797,4.12406015037594
2025-10-01,Karnataka,Kolar,698,67,6,491.0,3499.0,1747.0,1946.0,771,3990.0,3693.0,5.175097276264592,4.78988326848249
2025-10-01,Karnataka,Koppal,793,136,9,558.0,2856.0,1860.0,1889.0,938,3414.0,3749.0,3.6396588486140726,3.99680170575693
2025-10-01,Karnataka,Mandya,706,29,29,458.0,3842.0,2181.0,2511.0,764,4300.0,4692.0,5.628272251308901,6.141361256544503
2025-10-01,Karnataka,Mysore,681,48,0,243.0,3538.0,1302.0,2682.0,729,3781.0,3984.0,5.186556927297668,5.465020576131687
2025-10-01,Karnataka,Mysuru,655,51,17,434.0,2947.0,1958.0,1151.0,723,3381.0,3109.0,4.676348547717843,4.300138312586445
2025-10-01,Karnataka,Raichur,1553,400,20,666.0,4365.0,3626.0,6282.0,1973,5031.0,9908.0,2.5499239736441965,5.021794221996959
2025-10-01,Karnataka,Ramanagar,488,57,0,334.0,2754.0,1256.0,1241.0,545,3088.0,2497.0,5.66605504587156,4.581651376146789
2025-10-01,Karnataka,Shimoga,368,25,0,180.0,2090.0,509.0,1335.0,393,2270.0,1844.0,5.776081424936387,4.692111959287532
2025-10-01,Karnataka,Shivamogga,380,30,16,399.0,1956.0,1231.0,710.0,426,2355.0,1941.0,5.528169014084507,4.556338028169014
2025-10-01,Karnataka,Tumakuru,586,33,20,396.0,2534.0,1632.0,998.0,639,2930.0,2630.0,4.58528951486698,4.115805946791863
2025-10-01,Karnataka,Tumkur,629,37,0,374.0,3253.0,1529.0,3496.0,666,3627.0,5025.0,5.445945945945946,7.545045045045045
2025-10-01,Karnataka,Udupi,708,60,13,596.0,3245.0,1464.0,1163.0,781,3841.0,2627.0,4.918053777208707,3.3636363636363638
2025-10-01,Karnataka,Uttara Kannada,661,49,5,431.0,3320.0,1621.0,1401.0,715,3751.0,3022.0,5.246153846153846,4.2265734265734265
2025-10-01,Karnataka,Vijayanagara,345,52,12,211.0,1415.0,218.0,434.0,409,1626.0,652.0,3.975550122249389,1.5941320293398533
2025-10-01,Karnataka,Vijayapura,735,152,17,630.0,2489.0,2079.0,1019.0,904,3119.0,3098.0,3.450221238938053,3.4269911504424777
2025-10-01,Karnataka,Yadgir,965,235,2,656.0,2450.0,2174.0,2298.0,1202,3106.0,4472.0,2.584026622296173,3.720465890183028
2025-10-01,Karnataka,yadgir,126,17,0,33.0,336.0,77.0,358.0,143,369.0,435.0,2.5804195804195804,3.041958041958042
2025-10-01,Kerala,Alappuzha,614,230,27,603.0,6429.0,1791.0,3404.0,871,7032.0,5195.0,8.073478760045925,5.964408725602755
2025-10-01,Kerala,Ernakulam,1013,369,38,1105.0,10232.0,2754.0,5510.0,1420,11337.0,8264.0,7.983802816901409,5.819718309859155
2025-10-01,Kerala,Idukki,339,69,7,369.0,2630.0,920.0,1967.0,415,2999.0,2887.0,7.226506024096386,6.956626506024096
2025-10-01,Kerala,Kannur,869,357,43,815.0,8128.0,2523.0,4932.0,1269,8943.0,7455.0,7.047281323877068,5.874704491725768
2025-10-01,Kerala,Kasaragod,577,186,33,371.0,3909.0,1321.0,2246.0,796,4280.0,3567.0,5.376884422110553,4.481155778894473
2025-10-01,Kerala,Kasargod,72,20,0,12.0,344.0,27.0,284.0,92,356.0,311.0,3.869565217391304,3.380434782608696
2025-10-01,Kerala,Kollam,864,248,60,892.0,8388.0,2789.0,4467.0,1172,9280.0,7256.0,7.918088737201365,6.191126279863481
2025-10-01,Kerala,Kottayam,607,200,12,531.0,5463.0,1687.0,3213.0,819,5994.0,4900.0,7.318681318681318,5.982905982905983
2025-10-01,Kerala,Kozhikode,921,421,47,1582.0,10874.0,2811.0,6462.0,1389,12456.0,9273.0,8.967602591792657,6.676025917926566
2025-10-01,Kerala,Malappuram,2035,997,73,1802.0,19105.0,4334.0,8259.0,3105,20907.0,12593.0,6.733333333333333,4.055716586151369
2025-10-01,Kerala,Palakkad,1122,363,60,798.0,7739.0,2945.0,6340.0,1545,8537.0,9285.0,5.525566343042072,6.009708737864078
2025-10-01,Kerala,Pathanamthitta,329,102,24,396.0,3462.0,1204.0,2556.0,455,3858.0,3760.0,8.47912087912088,8.263736263736265
2025-10-01,Kerala,Thiruvananthapuram,1226,330,49,912.0,9363.0,3403.0,5726.0,1605,10275.0,9129.0,6.401869158878505,5.68785046728972
2025-10-01,Kerala,Thrissur,1320,444,62,979.0,9342.0,3087.0,7089.0,1826,10321.0,10176.0,5.652245345016429,5.572836801752464
2025-10-01,Kerala,Wayanad,276,68,3,325.0,2361.0,663.0,1660.0,347,2686.0,2323.0,7.740634005763689,6.694524495677234
2025-10-01,Ladakh,Kargil,43,36,3,50.0,120.0,169.0,52.0,82,170.0,221.0,2.073170731707317,2.6951219512195124
2025-10-01,Ladakh,Leh,23,4,2,34.0,135.0,158.0,50.0,29,169.0,208.0,5.827586206896552,7.172413793103448
2025-10-01,Lakshadweep,Lakshadweep,42,2,0,38.0,204.0,300.0,158.0,44,242.0,458.0,5.5,10.409090909090908
2025-10-01,Madhya Pradesh,Agar Malwa,275,65,0,48.0,446.0,185.0,399.0,340,494.0,584.0,1.4529411764705882,1.7176470588235293
2025-10-01,Madhya Pradesh,Alirajpur,514,313,0,156.0,1592.0,970.0,1114.0,827,1748.0,2084.0,2.1136638452237,2.5199516324062876
2025-10-01,Madhya Pradesh,Anuppur,527,67,5,205.0,1379.0,866.0,1296.0,599,1584.0,2162.0,2.64440734557596,3.6093489148580966
2025-10-01,Madhya Pradesh,Ashok Nagar,326,116,18,265.0,2156.0,897.0,1046.0,460,2421.0,1943.0,5.26304347826087,4.223913043478261
2025-10-01,Madhya Pradesh,Balaghat,1091,71,3,412.0,3197.0,2963.0,2191.0,1165,3609.0,5154.0,3.097854077253219,4.424034334763949
2025-10-01,Madhya Pradesh,Barwani,869,371,4,587.0,3702.0,3716.0,2128.0,1244,4289.0,5844.0,3.447749196141479,4.697749196141479
2025-10-01,Madhya Pradesh,Betul,1041,140,11,666.0,2419.0,3127.0,3189.0,1192,3085.0,6316.0,2.5880872483221475,5.298657718120805
2025-10-01,Madhya Pradesh,Bhind,610,321,33,530.0,3487.0,1573.0,1670.0,964,4017.0,3243.0,4.16701244813278,3.3641078838174274
2025-10-01,Madhya Pradesh,Bhopal,1658,196,15,770.0,5250.0,3930.0,4997.0,1869,6020.0,8927.0,3.2209737827715355,4.776350989834136
2025-10-01,Madhya Pradesh,Burhanpur,423,124,16,216.0,885.0,1479.0,1473.0,563,1101.0,2952.0,1.955595026642984,5.243339253996448
2025-10-01,Madhya Pradesh,Chhatarpur,1036,466,17,615.0,4349.0,2683.0,2494.0,1519,4964.0,5177.0,3.2679394338380514,3.4081632653061225
2025-10-01,Madhya Pradesh,Chhindwara,1687,105,25,565.0,3297.0,2524.0,3488.0,1817,3862.0,6012.0,2.1254815630159603,3.3087506879471658
2025-10-01,Madhya Pradesh,Damoh,931,180,11,381.0,3082.0,1807.0,2215.0,1122,3463.0,4022.0,3.086452762923351,3.584670231729055
2025-10-01,Madhya Pradesh,Datia,378,138,2,309.0,2109.0,591.0,792.0,518,2418.0,1383.0,4.667953667953668,2.66988416988417
2025-10-01,Madhya Pradesh,Dewas,1158,227,1,231.0,2334.0,2208.0,2970.0,1386,2565.0,5178.0,1.8506493506493507,3.735930735930736
2025-10-01,Madhya Pradesh,Dhar,1203,402,123,511.0,4501.0,2098.0,2671.0,1728,5012.0,4769.0,2.900462962962963,2.759837962962963
2025-10-01,Madhya Pradesh,Dindori,447,50,0,255.0,1387.0,1279.0,770.0,497,1642.0,2049.0,3.3038229376257546,4.122736418511066
2025-10-01,Madhya Pradesh,East Nimar,392,268,0,95.0,855.0,437.0,1317.0,660,950.0,1754.0,1.4393939393939394,2.6575757575757577
2025-10-01,Madhya Pradesh,Guna,784,223,0,259.0,2582.0,1722.0,1820.0,1007,2841.0,3542.0,2.8212512413108244,3.5173783515392256
2025-10-01,Madhya Pradesh,Gwalior,961,330,38,715.0,4301.0,2140.0,2055.0,1329,5016.0,4195.0,3.7742663656884874,3.1565086531226485
2025-10-01,Madhya Pradesh,Harda,240,52,2,63.0,496.0,624.0,807.0,294,559.0,1431.0,1.901360544217687,4.86734693877551
2025-10-01,Madhya Pradesh,Harda *,79,14,0,11.0,143.0,150.0,381.0,93,154.0,531.0,1.6559139784946237,5.709677419354839
2025-10-01,Madhya Pradesh,Hoshangabad,733,140,0,229.0,947.0,1463.0,2230.0,873,1176.0,3693.0,1.3470790378006874,4.230240549828179
2025-10-01,Madhya Pradesh,Indore,2066,581,107,953.0,7881.0,4176.0,5436.0,2754,8834.0,9612.0,3.2076978939724037,3.4901960784313726
2025-10-01,Madhya Pradesh,Jabalpur,1909,340,0,677.0,5535.0,3852.0,4645.0,2249,6212.0,8497.0,2.7621164962205427,3.7781236104935525
2025-10-01,Madhya Pradesh,Jhabua,688,651,94,437.0,3944.0,1483.0,1563.0,1433,4381.0,3046.0,3.057222609909281,2.1256106071179346
2025-10-01,Madhya Pradesh,Katni,1580,385,17,631.0,3838.0,2431.0,2259.0,1982,4469.0,4690.0,2.2547931382441977,2.3662966700302723
2025-10-01,Madhya Pradesh,Khandwa,384,184,2,172.0,899.0,1632.0,1230.0,570,1071.0,2862.0,1.8789473684210527,5.021052631578947
2025-10-01,Madhya Pradesh,Khargone,974,305,39,350.0,2847.0,2169.0,3183.0,1318,3197.0,5352.0,2.4256449165402123,4.060698027314112
2025-10-01,Madhya Pradesh,Maihar,79,6,7,12.0,401.0,19.0,135.0,92,413.0,154.0,4.489130434782608,1.673913043478261
2025-10-01,Madhya Pradesh,Mandla,855,50,2,423.0,2373.0,1565.0,1277.0,907,2796.0,2842.0,3.0826901874310915,3.133406835722161
2025-10-01,Madhya Pradesh,Mandsaur,1291,113,6,402.0,2956.0,1289.0,1812.0,1410,3358.0,3101.0,2.3815602836879433,2.199290780141844
2025-10-01,Madhya Pradesh,Mauganj,104,19,0,17.0,451.0,6.0,177.0,123,468.0,183.0,3.8048780487804876,1.4878048780487805
2025-10-01,Madhya Pradesh,Morena,1104,453,110,625.0,5133.0,2237.0,2221.0,1667,5758.0,4458.0,3.454109178164367,2.674265146970606
2025-10-01,Madhya Pradesh,Narmadapuram,97,19,2,28.0,453.0,47.0,155.0,118,481.0,202.0,4.076271186440678,1.7118644067796611
2025-10-01,Madhya Pradesh,Narsimhapur,130,31,0,45.0,464.0,281.0,445.0,161,509.0,726.0,3.1614906832298137,4.509316770186335
2025-10-01,Madhya Pradesh,Narsinghpur,437,143,19,240.0,1594.0,2897.0,1268.0,599,1834.0,4165.0,3.0617696160267114,6.953255425709516
2025-10-01,Madhya Pradesh,Neemuch,654,109,0,235.0,1914.0,1013.0,709.0,763,2149.0,1722.0,2.81651376146789,2.256880733944954
2025-10-01,Madhya Pradesh,Niwari,15,2,1,11.0,141.0,31.0,27.0,18,152.0,58.0,8.444444444444445,3.2222222222222223
2025-10-01,Madhya Pradesh,Pandhurna,9,1,23,3.0,98.0,10.0,37.0,33,101.0,47.0,3.0606060606060606,1.4242424242424243
2025-10-01,Madhya Pradesh,Panna,1153,407,19,348.0,3035.0,1505.0,1833.0,1579,3383.0,3338.0,2.142495250158328,2.1139962001266626
2025-10-01,Madhya Pradesh,Raisen,887,178,35,412.0,3196.0,2369.0,2759.0,1100,3608.0,5128.0,3.28,4.661818181818182
2025-10-01,Madhya Pradesh,Rajgarh,651,202,12,332.0,2601.0,2381.0,3087.0,865,2933.0,5468.0,3.390751445086705,6.321387283236994
2025-10-01,Madhya Pradesh,Ratlam,953,212,1,397.0,3210.0,2381.0,2227.0,1166,3607.0,4608.0,3.0934819897084047,3.9519725557461407
2025-10-01,Madhya Pradesh,Rewa,2152,309,6,935.0,8237.0,4829.0,5287.0,2467,9172.0,10116.0,3.7178759627077422,4.100526955816782
2025-10-01,Madhya Pradesh,Sagar,1594,233,86,474.0,4572.0,3695.0,3677.0,1913,5046.0,7372.0,2.637741766858338,3.85363303711448
2025-10-01,Madhya Pradesh,Satna,2028,397,13,804.0,5736.0,5087.0,5162.0,2438,6540.0,10249.0,2.682526661197703,4.203855619360131
2025-10-01,Madhya Pradesh,Sehore,511,107,8,232.0,1581.0,1799.0,2349.0,626,1813.0,4148.0,2.8961661341853033,6.626198083067092
2025-10-01,Madhya Pradesh,Seoni,836,84,4,440.0,2982.0,1820.0,1720.0,924,3422.0,3540.0,3.7034632034632033,3.831168831168831
2025-10-01,Madhya Pradesh,Shahdol,766,168,5,433.0,2967.0,1755.0,2263.0,939,3400.0,4018.0,3.62087326943557,4.2790202342918
2025-10-01,Madhya Pradesh,Shajapur,918,154,4,252.0,2301.0,1823.0,2344.0,1076,2553.0,4167.0,2.3726765799256504,3.8726765799256504
2025-10-01,Madhya Pradesh,Sheopur,246,172,1,225.0,1795.0,600.0,794.0,419,2020.0,1394.0,4.821002386634845,3.3269689737470167
2025-10-01,Madhya Pradesh,Shivpuri,574,353,325,394.0,4059.0,1162.0,2324.0,1252,4453.0,3486.0,3.556709265175719,2.7843450479233227
2025-10-01,Madhya Pradesh,Sidhi,1391,126,5,517.0,4372.0,2134.0,2657.0,1522,4889.0,4791.0,3.212220762155059,3.147831800262812
2025-10-01,Madhya Pradesh,Singrauli,1315,207,0,625.0,4656.0,2753.0,1921.0,1522,5281.0,4674.0,3.4697766097240472,3.0709592641261496
2025-10-01,Madhya Pradesh,Tikamgarh,854,229,4,380.0,3499.0,1776.0,2367.0,1087,3879.0,4143.0,3.5685372585096595,3.811407543698252
2025-10-01,Madhya Pradesh,Ujjain,2110,274,14,597.0,4653.0,4974.0,3087.0,2398,5250.0,8061.0,2.189324437030859,3.3615512927439535
2025-10-01,Madhya Pradesh,Umaria,803,157,0,212.0,1844.0,1123.0,1213.0,960,2056.0,2336.0,2.1416666666666666,2.433333333333333
2025-10-01,Madhya Pradesh,Vidisha,773,174,15,417.0,2857.0,2635.0,2839.0,962,3274.0,5474.0,3.4033264033264032,5.6902286902286905
2025-10-01,Madhya Pradesh,West Nimar,117,29,1,30.0,268.0,87.0,366.0,147,298.0,453.0,2.0272108843537415,3.0816326530612246
2025-10-01,Maharashtra,Ahmadnagar,1334,331,22,1110.0,33672.0,12815.0,17627.0,1687,34782.0,30442.0,20.617664493183167,18.045050385299348
2025-10-01,Maharashtra,Ahmed Nagar,43,8,0,15.0,871.0,134.0,607.0,51,886.0,741.0,17.372549019607842,14.529411764705882
2025-10-01,Maharashtra,Akola,688,72,4,363.0,7136.0,3318.0,12701.0,764,7499.0,16019.0,9.815445026178011,20.967277486910994
2025-10-01,Maharashtra,Amravati,929,127,18,682.0,12566.0,6130.0,21179.0,1074,13248.0,27309.0,12.335195530726256,25.42737430167598
2025-10-01,Maharashtra,Aurangabad,1663,477,4,746.0,27135.0,5776.0,18855.0,2144,27881.0,24631.0,13.00419776119403,11.488339552238806
2025-10-01,Maharashtra,Beed,904,215,7,926.0,29865.0,6156.0,11930.0,1126,30791.0,18086.0,27.345470692717583,16.062166962699823
2025-10-01,Maharashtra,Bhandara,252,6,2,221.0,7538.0,2357.0,8417.0,260,7759.0,10774.0,29.842307692307692,41.43846153846154
2025-10-01,Maharashtra,Bid,112,22,0,27.0,3107.0,42.0,1617.0,134,3134.0,1659.0,23.388059701492537,12.380597014925373
2025-10-01,Maharashtra,Buldana,199,17,0,32.0,4515.0,268.0,4666.0,216,4547.0,4934.0,21.050925925925927,22.84259259259259
2025-10-01,Maharashtra,Buldhana,806,120,3,445.0,18073.0,4750.0,14507.0,929,18518.0,19257.0,19.933261571582346,20.728740581270184
2025-10-01,Maharashtra,Chandrapur,512,36,9,341.0,23119.0,2774.0,17211.0,557,23460.0,19985.0,42.118491921005386,35.87971274685817
2025-10-01,Maharashtra,Chatrapati Sambhaji Nagar,21,20,1,47.0,284.0,14.0,74.0,42,331.0,88.0,7.880952380952381,2.0952380952380953
2025-10-01,Maharashtra,Chhatrapati Sambhajinagar,71,68,135,184.0,1575.0,29.0,174.0,274,1759.0,203.0,6.41970802919708,0.7408759124087592
2025-10-01,Maharashtra,Dharashiv,19,6,13,22.0,343.0,11.0,40.0,38,365.0,51.0,9.605263157894736,1.3421052631578947
2025-10-01,Maharashtra,Dhule,788,384,62,387.0,11018.0,3912.0,11546.0,1234,11405.0,15458.0,9.242301458670989,12.526742301458672
2025-10-01,Maharashtra,Gadchiroli,267,30,1,222.0,10115.0,3138.0,17459.0,298,10337.0,20597.0,34.68791946308725,69.11744966442953
2025-10-01,Maharashtra,Gondia,5,1,0,7.0,279.0,6.0,285.0,6,286.0,291.0,47.666666666666664,48.5
2025-10-01,Maharashtra,Gondiya,483,9,0,387.0,13960.0,2080.0,9178.0,492,14347.0,11258.0,29.160569105691057,22.882113821138212
2025-10-01,Maharashtra,Gondiya *,13,1,0,5.0,625.0,11.0,360.0,14,630.0,371.0,45.0,26.5
2025-10-01,Maharashtra,Hingoli,504,101,26,305.0,17000.0,2515.0,6739.0,631,17305.0,9254.0,27.42472266244057,14.665610142630745
2025-10-01,Maharashtra,Jalgaon,1392,269,11,795.0,26346.0,7690.0,29441.0,1672,27141.0,37131.0,16.232655502392344,22.207535885167463
2025-10-01,Maharashtra,Jalna,877,149,0,473.0,14497.0,3866.0,13508.0,1026,14970.0,17374.0,14.590643274853802,16.933723196881093
2025-10-01,Maharashtra,Kolhapur,1332,181,54,736.0,17541.0,5675.0,11931.0,1567,18277.0,17606.0,11.663688576898533,11.235481812380344
2025-10-01,Maharashtra,Latur,913,188,12,627.0,15485.0,4097.0,12268.0,1113,16112.0,16365.0,14.476190476190476,14.703504043126685
2025-10-01,Maharashtra,Mumbai,1943,689,4,909.0,15410.0,10431.0,21362.0,2636,16319.0,31793.0,6.19081942336874,12.061077389984826
2025-10-01,Maharashtra,Mumbai City,479,69,24,432.0,4180.0,2289.0,960.0,572,4612.0,3249.0,8.062937062937063,5.68006993006993
2025-10-01,Maharashtra,Mumbai Suburban,1479,365,62,1545.0,13600.0,8689.0,4464.0,1906,15145.0,13153.0,7.945960125918154,6.90083945435467
2025-10-01,Maharashtra,Mumbai( Sub Urban ),56,21,0,9.0,440.0,67.0,685.0,77,449.0,752.0,5.8311688311688314,9.766233766233766
2025-10-01,Maharashtra,Nagpur,1458,213,12,1314.0,18575.0,7656.0,19324.0,1683,19889.0,26980.0,11.817587641117052,16.030897207367797
2025-10-01,Maharashtra,Nanded,1197,256,47,969.0,42909.0,5767.0,22534.0,1500,43878.0,28301.0,29.252,18.867333333333335
2025-10-01,Maharashtra,Nandurbar,1078,243,27,254.0,7015.0,4162.0,15570.0,1348,7269.0,19732.0,5.392433234421365,14.637982195845698
2025-10-01,Maharashtra,Nandurbar *,23,5,0,0.0,162.0,3.0,450.0,28,162.0,453.0,5.785714285714286,16.178571428571427
2025-10-01,Maharashtra,Nashik,2162,584,33,1381.0,29033.0,13351.0,30936.0,2779,30414.0,44287.0,10.944224541201871,15.936308024469234
2025-10-01,Maharashtra,Osmanabad,590,105,0,311.0,17052.0,2566.0,6290.0,695,17363.0,8856.0,24.98273381294964,12.742446043165467
2025-10-01,Maharashtra,Palghar,1144,359,23,839.0,13469.0,6149.0,4087.0,1526,14308.0,10236.0,9.376146788990825,6.7077326343381385
2025-10-01,Maharashtra,Parbhani,957,171,23,592.0,26094.0,3866.0,9316.0,1151,26686.0,13182.0,23.185056472632493,11.45264986967854
2025-10-01,Maharashtra,Pune,3896,849,144,2613.0,41971.0,17851.0,21702.0,4889,44584.0,39553.0,9.119247289834322,8.090202495397833
2025-10-01,Maharashtra,Raigad,305,62,3,268.0,2999.0,263.0,605.0,370,3267.0,868.0,8.82972972972973,2.345945945945946
